WKT87650.1	iSDY_1059.SDY_1307	28.1	487	326	10	7	485	15	485	9.88e-58	198
WKT87650.1	iCN900.CD630_01920	28.6	493	304	11	23	485	21	495	1.28e-55	192
WKT87650.1	iYS854.USA300HOU_RS11270	29.7	475	303	11	27	485	34	493	8.95e-55	190
WKT87652.1	iJN1463.PP_2125	29.7	327	184	14	9	329	18	304	1.67e-19	87.0
WKT87655.1	iAF987.Gmet_3528	41.9	432	236	7	1	428	1	421	5.28e-96	294
WKT87655.1	iNF517.LLMG_RS03735	39.0	433	250	5	1	429	1	423	4.19e-95	292
WKT87655.1	iYS854.USA300HOU_RS00045	37.3	429	254	6	1	424	1	419	1.48e-87	273
WKT87655.1	iAF692.Mbar_A0541	39.0	428	242	7	1	424	28	440	1.21e-85	268
WKT87655.1	iLJ478.TM1379	41.6	430	234	6	1	423	1	420	5.95e-86	268
WKT87656.1	iML1515.b3697	27.3	278	163	8	6	261	5	265	2.10e-16	76.6
WKT87657.1	iYS854.USA300HOU_RS12505	29.7	192	108	6	80	268	61	228	9.44e-14	71.2
WKT87659.1	iLJ478.TM0025	36.6	727	378	19	7	669	9	716	3.97e-118	372
WKT87661.1	iYO844.BSU03070	21.6	417	295	9	19	430	27	416	2.18e-17	84.7
WKT87664.1	iCHOv1.100761450	28.1	540	317	13	14	488	188	721	1.78e-51	187
WKT87664.1	iMM1415.104245	28.0	540	318	13	14	488	211	744	5.39e-51	186
WKT87664.1	iMM1415.20538	27.9	527	338	12	1	489	168	690	1.38e-50	184
WKT87664.1	iCHOv1.100773003	27.5	516	334	11	11	489	56	568	1.60e-50	182
WKT87664.1	iMM1415.15567	26.6	497	331	8	10	473	78	573	2.64e-50	182
WKT87664.1	iCHOv1.100765478	29.9	531	322	13	10	496	50	574	1.84e-49	180
WKT87664.1	iCHOv1.100754706	27.1	501	323	10	10	473	78	573	6.41e-49	178
WKT87664.1	iAT_PLT_636.6532	26.9	498	328	9	10	473	78	573	6.41e-49	178
WKT87664.1	iMM1415.56774	28.5	554	326	13	7	496	32	579	2.53e-48	177
WKT87664.1	iCHOv1.100752445	29.0	535	336	11	7	500	42	573	2.91e-48	176
WKT87664.1	iMM1415.14412	32.6	377	225	5	8	356	40	415	2.52e-48	176
WKT87664.1	iCHOv1.100751194	29.3	539	311	13	14	488	87	619	8.22e-48	176
WKT87664.1	iMM1415.13162	28.1	523	332	13	7	492	56	571	5.15e-48	176
WKT87664.1	iAT_PLT_636.11254	28.3	551	321	12	14	496	39	583	9.44e-48	175
WKT87664.1	iAT_PLT_636.6539	28.7	540	337	10	7	501	32	568	9.11e-48	175
WKT87664.1	iMM1415.14411	29.0	535	336	11	7	500	46	577	2.83e-47	174
WKT87664.1	iMM1415.243616	28.0	517	328	12	9	485	43	555	1.36e-46	172
WKT87669.1	iAF692.Mbar_A2583	36.7	158	96	2	1	157	1	155	1.81e-25	98.2
WKT87669.1	iAF987.Gmet_0798	39.5	152	89	2	6	157	5	153	7.63e-23	91.3
WKT87672.1	iEK1008.Rv1464	56.6	424	173	3	11	433	3	416	3.61e-153	440
WKT87673.1	iYS854.USA300HOU_RS04530	36.5	137	84	2	2	138	4	137	4.87e-22	85.5
WKT87679.1	iCN718.ABAYE_RS13105	33.1	260	162	4	13	263	11	267	4.59e-32	119
WKT87679.1	iCN718.ABAYE_RS01085	31.5	257	169	3	13	262	11	267	6.25e-29	110
WKT87682.1	iEK1008.Rv0248c	37.1	579	317	6	9	542	8	584	1.33e-101	320
WKT87682.1	iSynCJ816.SGL_RS06730	37.1	539	318	8	12	534	6	539	6.70e-100	314
WKT87682.1	iEK1008.Rv3318	35.6	571	339	12	12	561	9	571	7.23e-91	291
WKT87685.1	iJN1463.PP_0297	48.9	503	203	5	5	500	3	458	1.70e-142	417
WKT87685.1	iJN1463.PP_0987	48.0	506	203	5	5	500	3	458	2.03e-138	406
WKT87685.1	iJN1463.PP_3144	47.6	506	205	6	5	500	3	458	2.87e-138	406
WKT87685.1	iEK1008.Rv0069c	49.6	504	201	6	5	500	3	461	1.27e-137	404
WKT87685.1	iCN718.ABAYE_RS11985	47.4	508	206	7	4	500	2	459	2.39e-137	404
WKT87686.1	iEK1008.Rv1621c	27.6	232	126	10	26	221	301	526	5.83e-05	43.5
WKT87701.1	iSynCJ816.SGL_RS16080	46.3	67	34	1	10	74	8	74	3.49e-11	58.5
WKT87703.1	iSynCJ816.SGL_RS10930	26.7	465	302	13	3	441	17	468	9.45e-31	126
WKT87703.1	iSynCJ816.SGL_RS17200	25.7	420	277	8	1	398	13	419	1.39e-28	119
WKT87703.1	iEK1008.Rv0684	24.8	479	302	10	1	441	18	476	3.37e-28	118
WKT87706.1	iYO844.BSU01580	50.2	466	225	3	30	495	15	473	2.96e-142	417
WKT87710.1	iAT_PLT_636.4905	29.0	200	123	6	38	218	245	444	4.32e-09	57.0
WKT87710.1	iMM1415.18195	29.0	200	123	6	38	218	245	444	4.32e-09	57.0
WKT87715.1	iMM904.YLR043C	27.2	114	53	4	56	169	6	89	7.06e-04	37.4
WKT87717.1	iAF987.Gmet_3012	43.4	99	54	1	344	442	49	145	3.79e-13	67.8
WKT87717.1	iML1515.b1856	39.5	119	64	3	325	441	296	408	4.13e-11	64.3
WKT87721.1	iEK1008.Rv2051c	30.4	539	310	18	39	529	25	546	5.08e-49	181
WKT87724.1	STM_v1_0.STM0047	32.4	145	81	6	17	151	18	155	1.51e-09	53.9
WKT87726.1	iJN1463.PP_0026	42.1	292	160	3	5	292	2	288	3.68e-60	193
WKT87726.1	iYO844.BSU26650	36.7	294	179	4	5	296	2	290	4.58e-54	178
WKT87732.1	iAF692.Mbar_A0818	45.2	651	337	7	55	691	183	827	8.29e-159	479
WKT87732.1	iYS854.USA300HOU_RS00390	42.4	648	351	9	55	687	41	681	3.10e-155	465
WKT87733.1	iYO844.BSU33510	39.1	64	35	2	41	103	8	68	2.60e-05	38.9
WKT87739.1	iEK1008.Rv3617	44.0	316	159	8	7	307	4	316	2.48e-80	246
WKT87747.1	iMM1415.77974	37.3	204	120	4	11	208	37	238	2.13e-25	102
WKT87747.1	iCHOv1.100757118	36.4	206	115	5	11	201	42	246	5.17e-24	99.4
WKT87747.1	iMM1415.105014	36.5	208	116	4	9	201	40	246	5.17e-24	99.4
WKT87747.1	iCHOv1.100759583	35.5	203	123	4	11	207	37	237	9.50e-22	92.8
WKT87752.1	iJN1463.PP_1494	39.1	115	66	2	4	115	20	133	9.81e-12	62.4
WKT87753.1	iAM_Pv461.PVX_101390	25.3	162	101	4	37	182	276	433	2.08e-10	60.1
WKT87753.1	iAM_Pc455.PCYB_147430	24.7	162	102	4	37	182	96	253	5.17e-10	58.5
WKT87753.1	iAM_Pb448.PBANKA_146280	25.8	155	95	4	37	175	227	377	5.11e-09	55.8
WKT87755.1	iAF987.Gmet_1631	46.5	467	243	4	1	466	1	461	3.43e-134	394
WKT87756.1	iHN637.CLJU_RS13800	42.4	417	238	2	1	416	1	416	2.47e-103	314
WKT87757.1	iCN900.CD630_17180	44.1	513	260	4	2	511	3	491	3.36e-144	423
WKT87765.1	iYL1228.KPN_01464	34.8	164	88	6	81	240	62	210	1.09e-11	65.9
WKT87765.1	iMM1415.338403	36.7	98	59	2	74	170	94	189	1.07e-10	63.2
WKT87765.1	iMM1415.109652	31.6	206	123	8	19	221	18	208	1.55e-10	62.4
WKT87765.1	STM_v1_0.STM2483	28.9	218	123	9	13	223	5	197	2.44e-10	61.6
WKT87765.1	iYL1228.KPN_02805	26.6	218	128	6	13	223	5	197	3.24e-10	61.2
WKT87765.1	iCHOv1.100761203	36.8	95	59	1	72	165	104	198	5.94e-10	60.8
WKT87765.1	iML1515.b2472	27.6	217	127	8	13	223	5	197	7.65e-10	60.1
WKT87765.1	iSbBS512_1146.SbBS512_E2843	27.6	217	127	8	13	223	5	197	7.65e-10	60.1
WKT87765.1	iSDY_1059.SDY_2656	27.6	217	127	8	13	223	5	197	7.65e-10	60.1
WKT87765.1	iSF_1195.SF2514	27.6	217	127	8	13	223	5	197	7.65e-10	60.1
WKT87765.1	iCN900.CD630_20840	33.3	105	62	3	74	173	60	161	1.09e-09	59.7
WKT87765.1	iSSON_1240.SSON_2552	27.6	217	127	8	13	223	5	197	1.02e-09	59.7
WKT87767.1	iCHOv1.100773433	24.3	210	144	6	33	236	173	373	5.05e-05	43.9
WKT87767.1	iCHOv1.100773723	26.1	211	141	6	31	236	206	406	2.91e-04	41.6
WKT87767.1	iCHOv1.100772859	25.7	214	144	5	28	236	203	406	6.83e-04	40.4
WKT87770.1	iML1515.b3070	33.2	247	138	8	16	244	14	251	2.68e-22	92.0
WKT87771.1	iYO844.BSU03830	27.0	289	190	11	45	327	44	317	8.49e-22	93.6
WKT87772.1	iYO844.BSU03800	38.6	303	178	2	30	325	12	313	1.09e-75	234
WKT87772.1	iYS854.USA300HOU_RS03970	36.8	307	188	1	26	326	12	318	3.85e-72	226
WKT87772.1	iCN900.CD630_16470	36.8	310	187	2	21	324	6	312	2.29e-69	218
WKT87772.1	iJN1463.PP_2594	38.3	303	180	2	30	325	11	313	5.11e-67	212
WKT87773.1	iCN900.CD630_16490	47.4	251	132	0	1	251	1	251	5.76e-82	245
WKT87773.1	iYO844.BSU03820	47.4	253	129	2	1	251	1	251	5.54e-80	240
WKT87773.1	iYS854.USA300HOU_RS03980	45.0	251	138	0	1	251	1	251	2.82e-75	228
WKT87779.1	iYO844.BSU03070	24.8	415	298	5	28	440	27	429	2.84e-31	125
WKT87782.1	iML1515.b0159	27.4	179	108	4	25	181	46	224	4.20e-07	48.1
WKT87782.1	iSbBS512_1146.SbBS512_E0151	27.4	179	108	4	25	181	46	224	4.20e-07	48.1
WKT87782.1	iSDY_1059.SDY_0175	27.4	179	108	4	25	181	46	224	4.20e-07	48.1
WKT87782.1	iSF_1195.SF0151	27.4	179	108	4	25	181	46	224	4.20e-07	48.1
WKT87782.1	iSSON_1240.SSON_0171	27.4	179	108	4	25	181	46	224	4.20e-07	48.1
WKT87782.1	iYS854.USA300HOU_RS08520	27.3	183	99	5	27	181	47	223	5.58e-07	47.8
WKT87782.1	iYL1228.KPN_00174	28.4	176	102	5	18	169	37	212	3.62e-06	45.4
WKT87782.1	STM_v1_0.STM0207	27.3	172	103	4	25	174	46	217	3.62e-06	45.4
WKT87783.1	iYO844.BSU03130	56.6	272	118	0	1	272	1	272	6.53e-111	320
WKT87786.1	iHN637.CLJU_RS01135	49.5	202	100	1	8	209	9	208	5.12e-65	199
WKT87786.1	iYO844.BSU36890	49.0	208	104	1	2	209	3	208	7.26e-65	199
WKT87786.1	iEK1008.Rv3309c	49.0	208	103	2	1	208	1	205	1.11e-63	196
WKT87786.1	iLJ478.TM0721	49.8	205	101	1	5	209	6	208	1.18e-63	196
WKT87786.1	iNF517.LLMG_RS10940	48.6	210	104	2	2	209	3	210	1.78e-63	195
WKT87786.1	iYS854.USA300HOU_RS11405	47.6	208	107	1	2	209	3	208	4.77e-63	194
WKT87786.1	iCN900.CD630_34790	45.7	208	111	1	2	209	3	208	8.91e-61	188
WKT87787.1	iAF987.Gmet_3524	49.7	143	71	1	9	151	16	157	1.03e-40	134
WKT87788.1	iCN900.CD630_28320	22.0	295	204	7	11	301	32	304	1.60e-10	61.2
WKT87789.1	iYO844.BSU23800	34.9	272	169	4	5	275	1	265	7.81e-42	144
WKT87789.1	iYL1228.KPN_00329	38.5	247	146	1	8	254	7	247	1.29e-41	144
WKT87789.1	iJN1463.PP_5095	37.4	270	160	4	8	276	6	267	1.33e-41	144
WKT87789.1	STM_v1_0.STM0386	38.5	247	146	1	8	254	5	245	2.43e-41	143
WKT87789.1	iML1515.b0386	37.7	247	148	1	8	254	5	245	1.88e-40	140
WKT87789.1	iSF_1195.SF0322	37.7	247	148	1	8	254	5	245	1.88e-40	140
WKT87789.1	iAF987.Gmet_0899	35.0	266	166	2	10	275	9	267	7.55e-40	139
WKT87789.1	iSSON_1240.SSON_0362	37.7	247	148	1	8	254	5	245	1.03e-39	139
WKT87789.1	iSbBS512_1146.SbBS512_E0303	37.2	247	149	1	8	254	5	245	2.87e-39	137
WKT87789.1	iCHOv1.100758600	34.2	266	168	1	10	275	13	271	4.57e-39	137
WKT87789.1	iAF692.Mbar_A0480	33.7	276	175	3	1	275	1	269	6.12e-39	137
WKT87789.1	iSDY_1059.SDY_0356	36.8	247	150	1	8	254	5	245	7.98e-39	136
WKT87789.1	iMM1415.66194	33.8	266	169	1	10	275	13	271	1.92e-37	133
WKT87789.1	iSynCJ816.SGL_RS17305	40.0	210	124	2	66	275	57	264	2.27e-37	132
WKT87789.1	iPC815.YPO0942	35.3	272	166	5	7	275	5	269	1.43e-36	130
WKT87791.1	iYO844.BSU02750	38.5	205	125	1	25	228	20	224	2.02e-41	142
WKT87791.1	iEK1008.Rv2936	34.8	221	142	1	11	229	8	228	9.33e-39	137
WKT87791.1	iMM1415.11303	34.4	224	143	3	3	223	891	1113	8.99e-34	129
WKT87791.1	iCHOv1.100761226	34.4	224	143	3	3	223	891	1113	1.22e-33	128
WKT87792.1	iYO844.BSU31090	33.8	207	136	1	13	218	11	217	1.25e-39	135
WKT87792.1	iCN900.CD630_06970	36.9	206	127	3	12	215	5	209	7.98e-38	130
WKT87792.1	iYS854.USA300HOU_RS05420	34.0	209	135	3	12	218	6	213	4.11e-37	129
WKT87792.1	iYO844.BSU14510	32.4	207	139	1	13	218	7	213	3.32e-36	126
WKT87793.1	iCN900.CD630_06960	32.0	434	269	8	29	453	17	433	2.60e-51	180
WKT87793.1	iYO844.BSU31100	32.1	446	278	8	20	463	11	433	7.60e-49	173
WKT87793.1	iYO844.BSU13500	31.1	454	291	8	28	476	13	449	2.22e-47	169
WKT87793.1	iSynCJ816.SGL_RS09315	31.6	446	271	8	45	476	19	444	2.01e-47	169
WKT87796.1	iYO844.BSU33370	57.9	38	16	0	11	48	8	45	5.70e-07	43.9
WKT87796.1	iCN900.CD630_08680	51.4	37	18	0	10	46	7	43	3.76e-06	41.6
WKT87798.1	iSynCJ816.SGL_RS18145	43.5	62	34	1	17	77	81	142	1.84e-12	59.3
WKT87798.1	iEK1008.Rv3116	39.5	76	42	3	17	88	303	378	2.61e-10	55.1
WKT87801.1	iYL1228.KPN_00840	36.6	224	133	5	49	269	26	243	6.15e-33	120
WKT87801.1	iSDY_1059.SDY_0785	36.3	223	133	5	50	269	27	243	8.62e-33	120
WKT87801.1	iSF_1195.SF0762	36.2	224	134	5	50	270	27	244	8.62e-33	120
WKT87801.1	iML1515.b0811	36.3	223	133	5	50	269	27	243	1.21e-32	119
WKT87801.1	iSSON_1240.SSON_0791	36.3	223	133	5	50	269	27	243	1.21e-32	119
WKT87801.1	iPC815.YPO2512	37.2	223	130	5	50	269	27	242	1.18e-32	119
WKT87801.1	iSbBS512_1146.SbBS512_E2537	36.3	223	133	5	50	269	27	243	3.34e-32	118
WKT87801.1	STM_v1_0.STM0830	36.3	223	133	5	50	269	27	243	4.68e-32	118
WKT87801.1	iNF517.LLMG_RS09715	33.6	223	141	4	49	268	29	247	1.13e-26	108
WKT87802.1	iNF517.LLMG_RS09920	37.1	229	131	5	42	263	2	224	3.44e-36	128
WKT87802.1	iYS854.USA300HOU_RS09930	40.8	201	112	2	61	261	288	481	9.76e-32	121
WKT87802.1	iYO844.BSU27450	38.2	207	114	5	60	263	19	214	6.93e-32	116
WKT87803.1	iCN900.CD630_07520	61.1	239	93	0	13	251	2	240	1.37e-104	302
WKT87803.1	iNF517.LLMG_RS09915	61.9	239	91	0	13	251	6	244	7.36e-103	298
WKT87803.1	iNF517.LLMG_RS09720	61.5	239	92	0	13	251	7	245	3.83e-101	294
WKT87803.1	iYS854.USA300HOU_RS09925	59.8	241	97	0	11	251	2	242	5.30e-100	291
WKT87803.1	iYO844.BSU23960	59.4	239	97	0	13	251	2	240	1.26e-95	280
WKT87803.1	iSF_1195.SF0760	57.1	238	102	0	13	250	2	239	9.66e-93	272
WKT87806.1	iSynCJ816.SGL_RS08775	48.2	604	275	11	2	584	1	587	1.05e-182	528
WKT87806.1	iCN718.ABAYE_RS03490	48.7	600	274	9	1	584	1	582	1.09e-180	523
WKT87806.1	iJN1463.PP_1213	48.4	589	272	7	1	574	1	572	8.45e-180	520
WKT87806.1	iAF987.Gmet_1357	47.5	594	285	7	3	584	10	588	1.51e-178	517
WKT87806.1	iYS854.USA300HOU_RS08675	46.6	595	291	8	3	584	4	584	3.06e-171	498
WKT87806.1	iCN900.CD630_27390	44.9	604	302	9	3	592	9	595	2.48e-169	494
WKT87806.1	iPC815.YPO2053	45.2	599	294	7	2	584	1	581	2.20e-168	491
WKT87806.1	iYL1228.KPN_02380	45.3	601	291	9	2	584	1	581	5.65e-168	490
WKT87806.1	STM_v1_0.STM1901	44.8	600	295	8	2	584	1	581	2.72e-167	488
WKT87806.1	iSbBS512_1146.SbBS512_E1106	44.8	600	295	8	2	584	1	581	3.09e-166	486
WKT87806.1	iSDY_1059.SDY_1153	44.8	600	295	8	2	584	1	581	3.09e-166	486
WKT87806.1	iSSON_1240.SSON_1275	45.4	588	285	8	2	572	1	569	4.38e-166	485
WKT87806.1	iSF_1195.SF1876	44.7	600	296	8	2	584	1	581	9.94e-165	482
WKT87808.1	iSynCJ816.SGL_RS06605	26.6	158	111	2	3	155	2	159	7.21e-07	47.8
WKT87808.1	iLJ478.TM1374	31.0	171	101	9	5	165	2	165	6.47e-07	47.8
WKT87808.1	iAF987.Gmet_0469	26.8	168	115	4	4	165	5	170	8.82e-07	47.4
WKT87809.1	iEK1008.Rv3913	31.4	283	171	12	20	285	16	292	3.06e-18	83.6
WKT87809.1	STM_v1_0.STM0609	31.4	287	174	11	13	281	207	488	7.62e-18	83.6
WKT87809.1	iJN1463.PP_2440	29.6	280	177	10	19	282	212	487	1.38e-17	82.8
WKT87809.1	iLJ478.TM0869	26.4	277	187	7	19	282	18	290	3.06e-17	80.5
WKT87809.1	iML1515.b0606	28.9	287	181	11	13	281	207	488	2.00e-16	79.3
WKT87817.1	iEK1008.Rv0202c	28.1	745	481	15	14	741	10	716	4.37e-49	188
WKT87819.1	iYO844.BSU03070	25.2	278	202	3	13	287	17	291	2.05e-18	87.4
WKT87821.1	iEK1008.Rv0553	56.7	321	131	4	1	319	4	318	1.89e-115	336
WKT87825.1	iEK1008.Rv0548c	70.2	305	89	1	2	306	12	314	1.63e-151	426
WKT87826.1	iEK1008.Rv0542c	38.5	348	192	9	39	381	27	357	8.21e-48	166
WKT87827.1	iYO844.BSU22750	27.9	140	89	2	6	133	10	149	3.23e-07	49.7
WKT87827.1	iSynCJ816.SGL_RS11800	35.2	105	61	3	36	137	95	195	6.46e-07	49.3
WKT87827.1	iYS854.USA300HOU_RS07520	31.5	127	76	3	36	159	51	169	1.13e-06	48.1
WKT87827.1	iAF692.Mbar_A3635	28.7	108	74	2	31	136	28	134	3.10e-06	47.0
WKT87827.1	iSDY_1059.SDY_0829	32.7	101	59	2	36	134	44	137	9.53e-06	45.4
WKT87827.1	iSF_1195.SF0727	32.7	101	59	2	36	134	44	137	9.53e-06	45.4
WKT87829.1	iAF987.Gmet_0069	32.2	115	76	1	4	116	5	119	1.03e-07	50.8
WKT87829.1	iJN1463.PP_1494	32.2	121	78	3	4	122	20	138	1.18e-06	47.8
WKT87830.1	iCN900.CD630_19470	47.2	231	119	2	1	231	1	228	2.19e-69	213
WKT87831.1	iYO844.BSU30410	33.3	66	42	1	356	419	303	368	1.05e-04	44.3
WKT87831.1	iEK1008.Rv0072	29.6	108	55	3	100	202	257	348	8.60e-04	41.2
WKT87837.1	iYS854.USA300HOU_RS12505	25.2	246	143	8	37	271	13	228	1.38e-12	67.8
WKT87839.1	iEK1008.Rv2041c	25.9	294	194	11	82	357	80	367	3.78e-12	67.4
WKT87839.1	iPC815.YPO3714	25.1	427	269	17	9	424	17	403	1.88e-11	65.1
WKT87840.1	iYO844.BSU28740	31.3	288	180	6	34	316	30	304	3.41e-30	116
WKT87840.1	iEK1008.Rv2040c	29.9	294	194	7	25	316	3	286	2.64e-30	116
WKT87840.1	iSynCJ816.SGL_RS16645	27.5	291	186	9	42	324	5	278	3.42e-27	107
WKT87841.1	iEK1008.Rv1237	32.3	260	173	2	20	277	16	274	1.43e-40	141
WKT87841.1	iYS854.USA300HOU_RS01105	31.2	263	177	3	18	277	18	279	3.48e-39	137
WKT87842.1	iJN1463.PP_2145	34.1	279	171	8	22	290	14	289	2.32e-29	117
WKT87842.1	iLJ478.TM0809	29.1	306	196	8	18	320	16	303	1.03e-26	112
WKT87843.1	iYS854.USA300HOU_RS01685	28.1	221	143	2	39	259	37	241	1.50e-14	71.6
WKT87844.1	iJN1463.PP_3378	37.0	300	175	6	9	303	7	297	1.72e-39	140
WKT87845.1	iML1515.b3544	30.8	526	323	14	46	553	30	532	6.35e-64	218
WKT87845.1	iSDY_1059.SDY_4567	30.8	526	323	14	46	553	30	532	6.35e-64	218
WKT87845.1	iSF_1195.SF3579	30.8	526	323	14	46	553	30	532	6.35e-64	218
WKT87845.1	iSSON_1240.SSON_3846	30.8	526	323	14	46	553	30	532	6.35e-64	218
WKT87845.1	iYL1228.KPN_03899	30.5	525	326	13	46	553	21	523	1.41e-63	216
WKT87845.1	STM_v1_0.STM3630	29.5	522	335	11	46	553	30	532	4.73e-62	213
WKT87845.1	iPC815.YPO4003	29.4	524	337	12	46	555	30	534	1.30e-59	206
WKT87846.1	iJN1463.PP_0881	47.2	335	176	1	1	334	1	335	7.90e-96	287
WKT87846.1	iYL1228.KPN_03898	47.0	336	174	3	1	332	1	336	3.21e-93	280
WKT87846.1	STM_v1_0.STM3629	45.8	336	178	3	1	332	1	336	1.47e-91	276
WKT87846.1	iML1515.b3543	45.5	336	179	3	1	332	1	336	8.32e-91	274
WKT87846.1	iSDY_1059.SDY_4566	45.5	336	179	3	1	332	1	336	8.32e-91	274
WKT87846.1	iSSON_1240.SSON_3847	45.5	336	179	3	1	332	1	336	8.32e-91	274
WKT87846.1	iSF_1195.SF3578	45.2	336	180	3	1	332	1	336	3.34e-90	273
WKT87847.1	iJN1463.PP_0880	40.8	282	163	4	37	317	25	303	1.04e-56	185
WKT87847.1	iYL1228.KPN_00865	35.8	282	172	5	37	317	13	286	6.51e-53	175
WKT87847.1	STM_v1_0.STM0851	34.9	281	176	3	37	317	27	300	2.92e-51	171
WKT87847.1	iSbBS512_1146.SbBS512_E2516	35.2	281	175	3	37	317	27	300	4.12e-51	171
WKT87847.1	iSSON_1240.SSON_0814	35.2	281	175	3	37	317	27	300	4.12e-51	171
WKT87847.1	iML1515.b0832	34.9	281	176	3	37	317	27	300	5.79e-51	170
WKT87847.1	iSF_1195.SF0782	34.9	281	176	3	37	317	27	300	1.62e-50	169
WKT87847.1	iSDY_1059.SDY_0755	34.9	281	176	3	37	317	27	300	2.27e-50	169
WKT87848.1	STM_v1_0.STM0848	42.8	566	300	5	16	560	6	568	6.94e-141	421
WKT87848.1	iJN1463.PP_4150	43.2	551	276	6	17	556	1	525	6.30e-139	413
WKT87848.1	iSbBS512_1146.SbBS512_E2519	42.9	560	296	6	22	560	12	568	1.95e-137	412
WKT87848.1	iSSON_1240.SSON_0811	42.7	557	301	6	22	560	1	557	1.40e-137	412
WKT87848.1	iML1515.b0829	42.5	557	302	6	22	560	12	568	7.75e-137	410
WKT87848.1	iYL1228.KPN_00862	42.7	564	300	6	16	560	6	565	6.87e-137	410
WKT87848.1	iSF_1195.SF0779	43.0	560	295	6	22	560	1	557	1.11e-136	410
WKT87848.1	iSDY_1059.SDY_0758	42.7	557	301	6	22	560	1	557	4.42e-136	408
WKT87848.1	iEK1008.Rv1281c	42.5	605	280	9	21	560	3	604	1.10e-133	402
WKT87848.1	iML1515.b2180	40.6	547	296	6	19	557	2	527	6.20e-126	379
WKT87852.1	iLJ478.TM0296	26.8	205	135	3	10	199	2	206	5.80e-14	70.9
WKT87852.1	iYL1228.KPN_00516	27.9	297	204	6	9	296	3	298	8.34e-13	67.4
WKT87856.1	iJN1463.PP_4210	44.0	225	124	1	2	224	3	227	6.83e-56	187
WKT87857.1	iJN1463.PP_4210	34.9	129	83	1	264	392	524	651	1.04e-14	75.5
